Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","2.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","2.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","3.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","3.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","4.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","5.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","800","Uganda","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","5.7","X","Figure from international organizations",""
